User_ID,Session_ID,Timestamp,Input_Type,Response_Time_Seconds,Character_Count_Input,Character_Count_Response,Tokens_Used,Sentiment_Score_Input,Sentiment_Score_Response,User_Rating,Category,Language,Progress
U1972,S001972,2023-01-31 11:03:00,voice,12.56,102,330,206,-1,1,5,creative,English,78.87
U1973,S001973,2023-01-06 23:59:00,text,4.46,438,188,207,-1,-1,5,support,English,78.91
U1974,S001974,2023-01-31 00:13:00,voice,8.01,75,906,39,-1,-1,5,casual,English,78.95
U1975,S001975,2023-01-09 14:27:00,text,4.83,368,228,29,1,1,4,educational,German,78.99
U1976,S001976,2023-02-20 18:53:00,voice,14.14,62,798,57,-1,-1,5,business,Spanish,79.03
U1977,S001977,2023-03-03 17:56:00,image,4.26,294,958,139,-1,-1,1,casual,French,79.07
U1978,S001978,2023-02-05 04:27:00,image,6.73,255,537,141,-1,-1,5,educational,Chinese,79.11
U1979,S001979,2023-01-26 20:43:00,voice,13.15,280,501,63,1,1,1,educational,English,79.15
U1980,S001980,2023-01-23 22:29:00,image,12.71,54,900,290,1,0,2,creative,English,79.19
U1981,S001981,2023-03-07 21:01:00,voice,3.2,362,70,274,1,1,3,support,Chinese,79.23
U1982,S001982,2023-03-01 18:17:00,image,12.14,220,63,224,-1,1,4,casual,Spanish,79.27
U1983,S001983,2023-02-24 20:37:00,text,7.14,398,689,299,0,-1,1,casual,Spanish,79.31
U1984,S001984,2023-01-14 16:29:00,text,7.5,420,547,52,-1,-1,2,casual,English,79.35
U1985,S001985,2023-01-31 08:14:00,voice,2.44,56,857,83,-1,0,3,casual,English,79.39
U1986,S001986,2023-01-08 10:02:00,voice,1.67,275,997,287,1,0,3,support,French,79.43
U1987,S001987,2023-02-23 01:00:00,voice,11.06,489,74,251,1,0,3,creative,Chinese,79.47
U1988,S001988,2023-03-02 09:40:00,image,7.7,88,621,139,-1,0,1,support,Spanish,79.51
U1989,S001989,2023-01-13 20:57:00,voice,6.83,391,595,203,-1,1,2,support,German,79.55
U1990,S001990,2023-02-01 20:11:00,image,11.08,297,713,41,0,0,5,support,Spanish,79.59
U1991,S001991,2023-01-29 05:42:00,image,11.6,130,180,115,0,1,2,business,German,79.63
U1992,S001992,2023-03-01 17:10:00,text,2.8,300,282,213,1,-1,2,business,French,79.67
U1993,S001993,2023-03-05 13:51:00,image,9.35,76,898,10,0,0,2,educational,Spanish,79.71
U1994,S001994,2023-03-02 06:27:00,image,2.46,300,708,254,0,-1,1,support,German,79.75
U1995,S001995,2023-02-05 16:14:00,voice,11.39,240,544,81,1,-1,1,casual,Spanish,79.79
U1996,S001996,2023-01-12 17:41:00,text,10.03,60,400,24,0,1,1,support,Spanish,79.83
U1997,S001997,2023-02-24 03:53:00,text,14.37,411,949,62,-1,0,2,casual,Chinese,79.87
U1998,S001998,2023-03-06 12:28:00,image,1.5,364,702,17,0,1,1,business,English,79.91
U1999,S001999,2023-01-08 17:04:00,text,1.33,399,336,55,1,-1,3,casual,German,79.95
U2000,S002000,2023-01-29 04:17:00,image,4.59,114,117,123,-1,0,1,creative,English,79.99
U2001,S002001,2023-02-20 20:59:00,text,4.29,196,856,156,0,-1,4,educational,French,80.03
U2002,S002002,2023-02-04 06:52:00,text,4.08,396,171,175,-1,-1,1,educational,Chinese,80.07
U2003,S002003,2023-02-28 13:43:00,text,13.64,97,823,148,-1,0,1,casual,German,80.11
U2004,S002004,2023-01-30 21:34:00,image,4.12,354,461,126,0,0,1,creative,English,80.15
U2005,S002005,2023-01-12 15:10:00,image,4.44,60,215,285,0,0,1,support,German,80.19
U2006,S002006,2023-03-02 23:53:00,text,11.51,64,599,286,1,1,4,support,Chinese,80.23
U2007,S002007,2023-03-05 23:21:00,image,7.02,142,25,187,1,1,5,creative,English,80.27
U2008,S002008,2023-03-09 05:52:00,text,11.76,43,336,163,-1,-1,1,educational,French,80.31
U2009,S002009,2023-03-04 09:18:00,image,1.45,32,617,210,1,0,3,business,Spanish,80.35
U2010,S002010,2023-02-17 21:55:00,text,7.57,53,668,124,-1,-1,4,support,German,80.39
U2011,S002011,2023-01-09 12:09:00,image,0.99,424,11,168,-1,-1,5,creative,Chinese,80.43
U2012,S002012,2023-02-28 19:15:00,image,1.41,129,19,51,1,-1,1,educational,Spanish,80.47
U2013,S002013,2023-03-03 00:38:00,image,13.64,17,443,256,1,-1,5,support,German,80.51
U2014,S002014,2023-02-08 12:56:00,image,2.52,484,134,77,1,-1,3,educational,English,80.55
U2015,S002015,2023-02-16 06:48:00,voice,8.22,40,90,205,0,0,4,business,English,80.59
U2016,S002016,2023-02-02 22:25:00,text,6.46,105,494,99,-1,1,4,support,French,80.63
U2017,S002017,2023-01-02 15:49:00,image,5.54,286,661,120,-1,0,5,support,Spanish,80.67
U2018,S002018,2023-02-03 00:06:00,image,13.55,90,847,154,-1,0,1,educational,Chinese,80.71
U2019,S002019,2023-01-29 02:43:00,text,0.82,8,159,284,1,0,2,educational,Chinese,80.75
U2020,S002020,2023-01-17 09:47:00,voice,10.12,227,809,188,1,1,4,support,Chinese,80.79
U2021,S002021,2023-01-20 11:54:00,image,14.47,342,882,250,1,1,2,creative,Chinese,80.83
U2022,S002022,2023-02-01 02:31:00,voice,8.62,452,349,162,1,1,4,creative,Chinese,80.87
U2023,S002023,2023-02-14 06:16:00,image,14.08,170,138,113,1,0,1,support,French,80.91
U2024,S002024,2023-01-18 11:26:00,image,1.26,387,447,84,0,1,1,creative,German,80.95
U2025,S002025,2023-01-21 14:53:00,text,6.57,348,760,137,1,-1,4,casual,Chinese,80.99
U2026,S002026,2023-01-13 12:30:00,voice,4.27,387,510,208,-1,1,5,educational,English,81.03
U2027,S002027,2023-01-15 02:28:00,text,11.1,380,67,163,1,0,1,creative,French,81.07
U2028,S002028,2023-01-08 00:34:00,text,14.73,475,207,65,-1,0,1,support,Chinese,81.11
U2029,S002029,2023-01-27 22:10:00,voice,4.22,282,220,287,1,-1,3,creative,French,81.15
U2030,S002030,2023-01-10 04:56:00,image,9.99,134,923,28,1,1,1,business,English,81.19
U2031,S002031,2023-02-16 05:03:00,image,3.37,35,911,168,-1,1,3,casual,French,81.23
U2032,S002032,2023-02-19 03:08:00,image,8.7,379,54,35,-1,-1,1,business,German,81.27
U2033,S002033,2023-03-09 05:35:00,image,7.23,15,106,178,-1,0,1,educational,English,81.31
U2034,S002034,2023-02-17 22:13:00,image,14.59,480,288,32,-1,0,5,casual,English,81.35
U2035,S002035,2023-01-04 10:27:00,voice,9.32,306,544,56,0,1,5,business,French,81.39
U2036,S002036,2023-03-02 06:00:00,image,5.57,100,419,22,-1,1,1,business,German,81.43
U2037,S002037,2023-01-31 15:40:00,voice,2.15,194,470,226,1,1,4,educational,German,81.47
U2038,S002038,2023-02-26 06:06:00,voice,2.69,457,400,203,1,1,4,educational,German,81.51
U2039,S002039,2023-01-12 22:16:00,image,3.77,196,856,153,0,1,1,business,Spanish,81.55
U2040,S002040,2023-02-24 08:42:00,image,4.14,490,53,82,-1,0,4,educational,German,81.59
U2041,S002041,2023-02-04 06:57:00,text,12.83,270,36,165,1,0,1,educational,Chinese,81.63
U2042,S002042,2023-01-15 00:58:00,text,8.64,428,803,86,0,0,5,casual,Chinese,81.67
U2043,S002043,2023-01-15 18:26:00,image,8.09,132,106,178,1,0,2,business,English,81.71
U2044,S002044,2023-01-17 11:03:00,text,2.16,242,984,296,0,-1,3,support,German,81.75
U2045,S002045,2023-03-05 01:32:00,text,12.97,412,557,94,0,0,4,casual,Spanish,81.79
U2046,S002046,2023-02-26 20:45:00,voice,10.98,359,630,191,-1,-1,4,educational,German,81.83
U2047,S002047,2023-01-16 01:37:00,voice,1.48,432,576,121,0,0,5,business,French,81.87
U2048,S002048,2023-03-07 15:26:00,voice,10.76,116,713,239,1,1,4,support,Spanish,81.91
U2049,S002049,2023-02-09 20:06:00,voice,8.38,320,228,105,1,1,1,support,English,81.95
U2050,S002050,2023-01-04 23:26:00,text,1.69,450,194,177,-1,1,1,support,English,81.99
U2051,S002051,2023-02-07 09:32:00,voice,7.15,347,78,165,-1,-1,2,support,Spanish,82.03
U2052,S002052,2023-02-03 03:49:00,text,7.53,149,838,114,0,0,2,business,German,82.07
U2053,S002053,2023-03-03 13:32:00,text,2.9,69,139,202,-1,0,2,creative,Chinese,82.11
U2054,S002054,2023-03-07 11:57:00,image,14.21,251,576,141,1,-1,1,casual,German,82.15
U2055,S002055,2023-01-22 14:53:00,text,12.82,227,899,147,1,-1,2,business,French,82.19
U2056,S002056,2023-02-10 10:22:00,text,10.2,483,618,279,-1,-1,2,support,German,82.23
U2057,S002057,2023-02-25 13:51:00,text,7.2,494,857,47,-1,-1,1,business,French,82.27
U2058,S002058,2023-01-26 22:26:00,text,6.47,317,608,54,-1,-1,5,support,Spanish,82.31
U2059,S002059,2023-03-10 11:37:00,image,9.94,443,815,172,0,1,4,support,Spanish,82.35
U2060,S002060,2023-03-10 03:12:00,voice,8.41,110,640,262,0,0,3,business,German,82.39
U2061,S002061,2023-02-10 20:41:00,voice,1.4,185,729,178,1,-1,1,business,French,82.43
U2062,S002062,2023-01-22 07:11:00,voice,7.93,188,343,294,0,1,1,business,English,82.47
U2063,S002063,2023-02-18 14:33:00,voice,12.19,230,934,283,0,-1,3,casual,English,82.51
U2064,S002064,2023-01-22 18:28:00,voice,7.16,269,163,29,0,1,3,business,Spanish,82.55
U2065,S002065,2023-01-29 04:02:00,image,1.25,282,556,248,0,-1,2,educational,English,82.59
U2066,S002066,2023-02-12 16:34:00,text,11.9,401,88,279,1,0,3,casual,English,82.63
U2067,S002067,2023-01-18 15:50:00,text,3.42,93,588,40,-1,-1,4,casual,Chinese,82.67
U2068,S002068,2023-02-03 11:33:00,text,4.25,180,864,113,1,-1,4,creative,Chinese,82.71
U2069,S002069,2023-03-03 17:47:00,text,2.89,22,422,179,0,0,4,educational,Spanish,82.75
U2070,S002070,2023-02-21 22:06:00,voice,5.29,375,555,195,-1,0,4,creative,German,82.79
U2071,S002071,2023-02-10 02:29:00,voice,11.47,464,618,137,-1,-1,4,support,German,82.83
U2072,S002072,2023-02-12 00:33:00,voice,8.03,428,178,219,-1,0,2,educational,Spanish,82.87
U2073,S002073,2023-01-26 15:32:00,text,3.47,405,690,290,1,0,1,creative,Chinese,82.91
U2074,S002074,2023-02-04 18:12:00,text,13.23,403,672,262,-1,1,3,casual,French,82.95
U2075,S002075,2023-02-15 18:36:00,text,13.25,110,592,28,1,0,1,casual,English,82.99
U2076,S002076,2023-02-18 00:15:00,text,13.12,275,524,209,1,0,3,casual,Spanish,83.03
U2077,S002077,2023-02-08 02:34:00,voice,3.96,467,323,229,0,-1,2,educational,German,83.07
U2078,S002078,2023-01-15 18:01:00,text,7.04,323,41,145,0,-1,2,support,Spanish,83.11
U2079,S002079,2023-01-19 04:14:00,image,14.78,171,296,232,-1,1,5,educational,English,83.15
U2080,S002080,2023-02-25 00:54:00,voice,11.69,17,603,12,-1,-1,5,creative,German,83.19
U2081,S002081,2023-01-13 14:20:00,image,0.89,341,52,245,0,0,2,casual,French,83.23
U2082,S002082,2023-01-23 18:08:00,image,1.45,36,912,237,1,0,2,business,German,83.27
U2083,S002083,2023-01-05 17:59:00,image,7.23,397,626,151,1,0,3,educational,French,83.31
U2084,S002084,2023-02-28 08:40:00,text,13.68,44,10,18,0,-1,2,support,German,83.35
U2085,S002085,2023-02-13 17:51:00,image,8.31,152,582,199,1,0,1,business,Spanish,83.39
U2086,S002086,2023-02-03 18:55:00,voice,7.72,222,279,174,0,0,3,educational,English,83.43
U2087,S002087,2023-02-20 11:24:00,image,2.03,223,189,148,0,1,2,support,Chinese,83.47
U2088,S002088,2023-01-10 08:06:00,voice,10.02,473,745,285,-1,1,3,business,Chinese,83.51
U2089,S002089,2023-03-06 18:04:00,voice,12.42,86,527,62,-1,1,3,business,Spanish,83.55
U2090,S002090,2023-02-16 23:01:00,image,6.02,337,112,184,0,-1,4,business,Chinese,83.59
U2091,S002091,2023-01-12 08:21:00,image,11.75,212,19,119,-1,0,5,educational,English,83.63
U2092,S002092,2023-01-26 22:43:00,text,14.48,205,592,212,0,0,3,educational,Chinese,83.67
U2093,S002093,2023-01-08 15:13:00,image,3.45,451,99,145,1,0,3,creative,French,83.71
U2094,S002094,2023-01-15 14:12:00,image,8.09,336,235,13,1,1,4,educational,Chinese,83.75
U2095,S002095,2023-01-25 19:55:00,voice,4.66,432,679,164,1,0,2,casual,German,83.79
U2096,S002096,2023-02-10 21:33:00,voice,12.0,42,749,181,1,0,3,educational,German,83.83
U2097,S002097,2023-02-16 17:26:00,text,8.88,215,926,56,0,0,4,creative,English,83.87
U2098,S002098,2023-01-14 09:53:00,image,9.7,448,135,103,1,0,1,business,German,83.91
U2099,S002099,2023-02-09 19:40:00,image,12.07,331,965,57,1,0,4,casual,Spanish,83.95
U2100,S002100,2023-01-09 08:21:00,voice,6.24,253,218,249,1,-1,5,creative,German,83.99
U2101,S002101,2023-01-21 05:02:00,image,13.77,231,106,222,1,0,5,casual,Chinese,84.03
U2102,S002102,2023-02-11 01:30:00,voice,8.23,52,83,148,0,-1,2,support,German,84.07
U2103,S002103,2023-02-01 19:40:00,text,2.79,22,636,214,1,0,2,support,French,84.11
U2104,S002104,2023-01-03 10:15:00,image,10.59,404,200,82,-1,-1,5,creative,Chinese,84.15
U2105,S002105,2023-02-07 18:21:00,text,12.0,443,691,13,-1,0,5,casual,Spanish,84.19
U2106,S002106,2023-01-05 20:20:00,voice,5.09,299,828,85,-1,0,3,business,Spanish,84.23
U2107,S002107,2023-02-06 02:04:00,image,12.93,200,969,86,-1,0,5,support,French,84.27
U2108,S002108,2023-02-15 16:39:00,text,13.64,191,725,265,-1,0,2,creative,Chinese,84.31
U2109,S002109,2023-02-04 00:55:00,image,4.52,349,65,111,-1,1,5,casual,German,84.35
U2110,S002110,2023-01-22 11:03:00,voice,14.76,228,729,115,0,0,2,support,English,84.39
U2111,S002111,2023-02-05 03:35:00,text,2.54,322,562,48,-1,-1,1,casual,Spanish,84.43
U2112,S002112,2023-01-08 10:16:00,text,3.43,492,41,284,1,1,5,casual,German,84.47
U2113,S002113,2023-02-04 03:00:00,image,3.17,401,536,97,-1,1,2,casual,Spanish,84.51
U2114,S002114,2023-01-21 10:30:00,image,13.46,369,583,220,0,0,4,business,Chinese,84.55
U2115,S002115,2023-01-03 13:34:00,image,9.99,341,676,86,-1,-1,3,casual,English,84.59
U2116,S002116,2023-01-30 00:10:00,voice,2.71,233,293,86,1,-1,2,business,English,84.63
U2117,S002117,2023-01-10 00:27:00,text,6.88,394,730,37,1,1,5,educational,English,84.67
U2118,S002118,2023-03-07 01:17:00,voice,9.42,471,841,254,0,-1,5,creative,Chinese,84.71
U2119,S002119,2023-03-01 03:51:00,image,1.71,81,503,75,0,0,1,support,English,84.75
U2120,S002120,2023-01-31 12:27:00,image,13.3,192,196,275,0,0,4,casual,French,84.79
U2121,S002121,2023-01-14 07:02:00,image,12.15,350,507,214,0,0,2,casual,German,84.83
U2122,S002122,2023-01-13 12:35:00,voice,7.83,274,451,67,-1,0,4,support,German,84.87
U2123,S002123,2023-01-04 11:40:00,image,14.52,99,139,210,-1,0,1,casual,English,84.91
U2124,S002124,2023-01-27 02:41:00,image,6.56,314,648,234,1,1,3,educational,English,84.95
U2125,S002125,2023-02-13 00:05:00,text,14.77,136,301,151,0,0,4,creative,English,84.99
U2126,S002126,2023-03-05 08:35:00,voice,10.18,43,123,93,0,0,1,educational,Spanish,85.03
U2127,S002127,2023-01-13 15:11:00,text,9.7,76,208,152,-1,1,2,creative,German,85.07
U2128,S002128,2023-03-11 01:42:00,text,2.91,285,22,42,0,1,3,casual,English,85.11
U2129,S002129,2023-03-06 05:16:00,text,13.29,337,280,161,1,1,5,business,English,85.15
U2130,S002130,2023-02-12 16:47:00,image,6.7,164,610,167,1,-1,1,educational,Spanish,85.19
U2131,S002131,2023-02-10 19:59:00,voice,2.85,191,224,150,0,-1,5,creative,Chinese,85.23
U2132,S002132,2023-02-26 00:14:00,voice,0.68,490,453,260,1,0,3,casual,Chinese,85.27
U2133,S002133,2023-01-01 11:28:00,text,8.62,195,799,121,1,0,1,casual,English,85.31
U2134,S002134,2023-01-08 05:04:00,text,8.15,426,521,153,-1,0,1,educational,French,85.35
U2135,S002135,2023-01-02 17:30:00,voice,10.93,124,456,218,1,-1,3,creative,German,85.39
U2136,S002136,2023-01-24 07:04:00,voice,13.41,224,995,233,0,0,2,support,Chinese,85.43
U2137,S002137,2023-01-20 15:06:00,voice,1.65,57,724,52,0,0,1,business,German,85.47
U2138,S002138,2023-01-14 14:37:00,text,11.11,226,83,273,1,-1,3,casual,Spanish,85.51
U2139,S002139,2023-02-19 22:52:00,image,3.22,455,546,253,0,1,4,educational,English,85.55
U2140,S002140,2023-03-08 04:40:00,voice,12.94,416,110,12,-1,-1,5,business,Chinese,85.59
U2141,S002141,2023-02-25 10:07:00,voice,12.38,135,185,134,1,0,1,casual,German,85.63
U2142,S002142,2023-02-18 00:56:00,voice,8.34,241,436,277,1,-1,4,business,German,85.67
U2143,S002143,2023-02-08 12:36:00,image,10.8,250,126,93,1,1,1,casual,English,85.71
U2144,S002144,2023-01-11 02:53:00,voice,5.06,230,175,25,0,1,2,educational,Spanish,85.75
U2145,S002145,2023-01-27 05:22:00,image,7.33,212,50,68,0,1,3,educational,English,85.79
U2146,S002146,2023-01-22 15:07:00,text,12.41,410,438,186,1,1,1,creative,English,85.83
U2147,S002147,2023-01-28 09:52:00,image,7.16,100,353,72,0,1,3,business,German,85.87
U2148,S002148,2023-01-12 02:10:00,text,5.69,426,433,58,0,1,1,creative,English,85.91
U2149,S002149,2023-01-05 08:18:00,image,7.67,204,375,255,1,0,2,educational,Chinese,85.95
U2150,S002150,2023-01-22 16:52:00,text,12.51,251,129,298,1,0,2,casual,Chinese,85.99
U2151,S002151,2023-02-08 05:07:00,text,5.36,76,618,295,0,-1,4,support,English,86.03
U2152,S002152,2023-02-28 03:48:00,image,3.02,322,666,24,1,0,2,creative,German,86.07
U2153,S002153,2023-02-26 16:33:00,voice,10.82,189,737,264,1,1,3,educational,Spanish,86.11
U2154,S002154,2023-02-11 14:34:00,voice,12.48,10,238,101,1,0,2,casual,German,86.15
U2155,S002155,2023-01-06 17:12:00,voice,1.96,210,834,288,1,-1,1,business,Spanish,86.19
U2156,S002156,2023-01-11 02:10:00,voice,3.98,36,139,215,0,1,2,support,French,86.23
U2157,S002157,2023-02-15 11:53:00,voice,2.56,103,361,103,1,0,3,creative,French,86.27
U2158,S002158,2023-02-24 07:35:00,text,5.55,398,898,234,-1,0,1,support,French,86.31
U2159,S002159,2023-02-18 19:01:00,voice,7.03,391,327,208,1,-1,4,casual,English,86.35
U2160,S002160,2023-01-02 11:54:00,image,11.36,260,993,280,-1,1,4,support,Spanish,86.39
U2161,S002161,2023-02-27 12:31:00,voice,9.94,191,658,243,1,-1,4,creative,English,86.43
U2162,S002162,2023-02-16 21:51:00,image,9.5,80,845,55,-1,1,1,educational,English,86.47
U2163,S002163,2023-02-22 08:12:00,text,5.61,181,346,73,-1,1,4,casual,German,86.51
U2164,S002164,2023-01-23 00:31:00,image,12.7,319,282,239,1,0,2,business,German,86.55
U2165,S002165,2023-03-07 09:41:00,image,7.33,291,126,258,1,-1,1,business,English,86.59
U2166,S002166,2023-01-14 01:38:00,image,14.7,353,827,255,1,-1,1,casual,Chinese,86.63
U2167,S002167,2023-01-27 12:17:00,image,9.7,259,377,84,-1,-1,1,creative,English,86.67
U2168,S002168,2023-02-09 01:41:00,voice,2.33,329,103,166,0,1,5,educational,Spanish,86.71
U2169,S002169,2023-01-01 03:25:00,image,10.3,194,177,232,0,-1,3,educational,French,86.75
U2170,S002170,2023-02-25 23:04:00,voice,5.21,312,963,199,1,1,5,casual,Chinese,86.79
U2171,S002171,2023-02-02 02:44:00,voice,10.45,349,724,61,0,-1,5,educational,English,86.83
U2172,S002172,2023-01-22 21:31:00,text,1.51,131,350,97,0,-1,5,business,Chinese,86.87
U2173,S002173,2023-02-21 22:38:00,text,3.04,429,670,75,1,0,3,educational,English,86.91
U2174,S002174,2023-02-07 22:00:00,voice,12.91,291,923,159,-1,-1,5,business,French,86.95
U2175,S002175,2023-01-18 01:11:00,voice,3.79,258,704,29,1,0,4,support,English,86.99
U2176,S002176,2023-03-02 11:20:00,image,12.64,217,934,42,0,0,1,support,German,87.03
U2177,S002177,2023-03-02 19:44:00,text,4.55,254,161,290,-1,1,1,business,Spanish,87.07
U2178,S002178,2023-01-08 19:01:00,image,9.82,88,595,55,0,-1,2,creative,Chinese,87.11
U2179,S002179,2023-02-17 15:34:00,image,10.57,491,886,82,-1,-1,4,educational,Spanish,87.15
U2180,S002180,2023-02-02 19:45:00,voice,7.93,387,922,142,0,-1,3,casual,Chinese,87.19
U2181,S002181,2023-01-07 03:50:00,voice,4.93,410,283,64,1,0,1,creative,Chinese,87.23
U2182,S002182,2023-02-17 21:11:00,voice,3.58,392,563,70,0,-1,5,business,English,87.27
U2183,S002183,2023-02-19 12:33:00,voice,0.98,17,505,17,0,1,2,educational,English,87.31
U2184,S002184,2023-02-16 04:16:00,text,4.91,49,733,281,-1,1,2,creative,English,87.35
U2185,S002185,2023-02-16 04:55:00,text,9.97,131,110,255,0,-1,1,educational,English,87.39
U2186,S002186,2023-02-20 10:33:00,image,14.11,430,566,185,1,0,4,business,Chinese,87.43
U2187,S002187,2023-01-02 20:25:00,text,13.13,118,91,125,1,1,2,business,Spanish,87.47
U2188,S002188,2023-02-05 12:57:00,text,11.61,437,538,280,1,1,1,educational,German,87.52
U2189,S002189,2023-02-12 19:01:00,image,11.93,280,82,202,-1,0,4,educational,English,87.56
U2190,S002190,2023-01-04 23:06:00,image,10.14,209,23,159,-1,1,1,business,Chinese,87.6
U2191,S002191,2023-02-27 20:38:00,image,4.27,341,442,140,0,0,1,educational,Chinese,87.64
U2192,S002192,2023-02-05 05:09:00,image,13.65,442,166,111,0,1,4,casual,Chinese,87.68
U2193,S002193,2023-02-03 23:29:00,image,10.23,424,744,279,0,0,4,support,German,87.72
U2194,S002194,2023-01-24 02:06:00,voice,8.63,485,141,219,-1,1,4,support,English,87.76
U2195,S002195,2023-03-10 00:32:00,voice,2.11,389,347,76,-1,-1,1,business,French,87.8
U2196,S002196,2023-01-02 11:28:00,text,6.98,403,413,19,0,1,2,casual,French,87.84
U2197,S002197,2023-02-02 12:05:00,text,7.18,465,385,58,-1,1,3,educational,German,87.88
U2198,S002198,2023-01-07 03:35:00,text,13.04,277,897,120,-1,-1,3,casual,English,87.92
U2199,S002199,2023-02-01 09:13:00,image,8.43,412,568,228,1,-1,1,creative,German,87.96
U2200,S002200,2023-01-22 22:44:00,voice,6.02,62,116,66,1,-1,1,support,Spanish,88.0
U2201,S002201,2023-03-08 17:08:00,text,14.66,332,629,292,0,-1,2,casual,Chinese,88.04
U2202,S002202,2023-03-01 19:27:00,text,2.11,223,274,122,0,0,4,educational,Spanish,88.08
U2203,S002203,2023-02-27 04:26:00,voice,6.63,113,214,142,1,0,1,creative,English,88.12
U2204,S002204,2023-01-10 10:27:00,text,1.11,283,88,80,-1,1,5,business,Chinese,88.16
U2205,S002205,2023-02-22 23:11:00,voice,11.23,178,164,92,0,1,4,casual,German,88.2
U2206,S002206,2023-03-08 22:02:00,image,13.81,332,792,66,0,1,1,business,Chinese,88.24
U2207,S002207,2023-03-10 20:59:00,text,4.56,268,997,280,0,0,5,educational,Chinese,88.28
U2208,S002208,2023-01-31 06:23:00,voice,12.95,319,256,120,-1,1,2,support,German,88.32
U2209,S002209,2023-01-13 03:26:00,voice,4.74,478,540,85,1,1,5,support,English,88.36
U2210,S002210,2023-01-05 00:51:00,text,13.71,115,867,167,0,0,1,casual,English,88.4
U2211,S002211,2023-02-02 01:36:00,voice,11.43,191,957,29,1,1,3,creative,Chinese,88.44
U2212,S002212,2023-02-19 16:47:00,voice,12.17,273,547,140,1,0,1,educational,English,88.48
U2213,S002213,2023-01-31 19:34:00,voice,0.76,427,738,131,-1,0,3,educational,German,88.52
U2214,S002214,2023-02-28 12:12:00,text,14.46,233,163,50,-1,-1,2,educational,Spanish,88.56
U2215,S002215,2023-01-16 22:29:00,voice,11.04,160,163,176,-1,-1,2,business,Spanish,88.6
U2216,S002216,2023-03-04 07:42:00,text,4.92,477,695,139,-1,0,4,support,German,88.64
U2217,S002217,2023-02-12 06:59:00,text,12.53,193,101,32,-1,0,4,support,German,88.68
U2218,S002218,2023-03-05 07:06:00,text,4.58,276,442,288,-1,-1,3,support,French,88.72
U2219,S002219,2023-02-13 13:22:00,image,13.15,379,347,260,0,1,3,casual,English,88.76
U2220,S002220,2023-02-27 12:02:00,voice,2.13,6,489,18,1,1,2,creative,French,88.8
U2221,S002221,2023-01-17 14:11:00,image,10.7,250,702,22,-1,1,5,business,Chinese,88.84
U2222,S002222,2023-01-13 06:35:00,text,8.34,214,140,61,0,0,3,support,Spanish,88.88
U2223,S002223,2023-01-06 17:50:00,image,1.9,405,459,218,1,-1,3,creative,English,88.92
U2224,S002224,2023-03-07 04:13:00,image,4.01,290,819,47,-1,1,5,creative,Chinese,88.96
U2225,S002225,2023-02-11 15:48:00,voice,0.68,363,796,109,-1,-1,4,educational,English,89.0
U2226,S002226,2023-01-04 08:47:00,voice,7.3,17,282,202,0,-1,4,support,Spanish,89.04
U2227,S002227,2023-01-27 17:02:00,text,4.87,100,938,200,1,0,3,creative,Spanish,89.08
U2228,S002228,2023-01-19 08:22:00,voice,9.18,225,597,60,-1,1,4,support,French,89.12
U2229,S002229,2023-01-04 23:41:00,text,4.81,242,186,150,1,-1,4,business,German,89.16
U2230,S002230,2023-01-19 03:44:00,voice,4.85,98,705,177,0,0,4,creative,French,89.2
U2231,S002231,2023-01-04 19:32:00,image,11.28,342,840,118,-1,0,2,creative,German,89.24
U2232,S002232,2023-01-29 17:25:00,image,1.2,273,652,216,1,0,1,educational,Spanish,89.28
U2233,S002233,2023-01-29 05:22:00,text,13.59,175,884,119,0,1,3,casual,Chinese,89.32
U2234,S002234,2023-02-16 21:52:00,voice,12.86,473,58,205,0,1,3,business,German,89.36
U2235,S002235,2023-02-06 05:56:00,text,10.18,98,576,161,-1,0,2,support,Spanish,89.4
U2236,S002236,2023-02-19 10:16:00,image,9.1,153,675,252,1,1,1,creative,French,89.44
U2237,S002237,2023-02-13 02:09:00,text,13.44,116,364,137,-1,1,1,business,French,89.48
U2238,S002238,2023-01-24 01:22:00,text,3.19,59,721,114,-1,-1,2,support,French,89.52
U2239,S002239,2023-01-04 07:59:00,text,1.65,341,317,19,1,0,5,support,French,89.56
U2240,S002240,2023-03-10 13:35:00,voice,3.97,428,877,157,1,0,5,business,Chinese,89.6
U2241,S002241,2023-02-28 21:10:00,text,12.02,471,894,149,1,1,1,creative,Spanish,89.64
U2242,S002242,2023-01-18 09:28:00,voice,1.0,120,639,199,0,0,5,educational,French,89.68
U2243,S002243,2023-01-27 01:01:00,voice,8.95,147,784,103,0,0,5,creative,French,89.72
U2244,S002244,2023-02-02 11:49:00,voice,14.93,205,55,238,1,0,5,creative,French,89.76
U2245,S002245,2023-01-05 08:25:00,image,12.91,184,311,72,0,1,1,creative,German,89.8
U2246,S002246,2023-03-01 16:28:00,voice,8.06,206,877,34,-1,1,5,casual,German,89.84
U2247,S002247,2023-01-31 05:06:00,voice,1.42,368,921,277,1,1,3,creative,German,89.88
U2248,S002248,2023-01-25 20:51:00,image,12.55,483,417,290,-1,-1,1,casual,Spanish,89.92
U2249,S002249,2023-01-12 07:55:00,voice,9.19,57,198,20,1,0,2,support,English,89.96
U2250,S002250,2023-02-03 11:57:00,image,2.17,475,831,210,-1,-1,5,creative,Chinese,90.0
